id,sku,product_name,price,original_price,discount,discount_rate,rating_average,review_count,quantity_sold_value,inventory_status,inventory_type,brand_id,brand_name,brand_slug,seller_id,seller_name,seller_store_id,category_id,category_name,snapshot_date,has_sold,quantity_sold_value_filled,possibly_delisted,reference_price,discount_rate_calc,discount_rate_diff,discount_rate_mismatch,price_bucket,discount_bucket,subcategory_proxy,crawled_review_count
359479,1839478484680,Máy Đánh Trứng Bluestone HMB-6333S (300W) - Hàng chính hãng,551000,829000,278000,34,4.7,1232,12028.0,available,instock,18977,Bluestone,bluestone,1.0,Tiki Trading,40395.0,1882.0,Điện Gia Dụng,2026-08-15,True,12028.0,False,829000,33.53437876960193,0.4656212303980709,False,300-700k,30-50%,Máy đánh trứng,1245
368305,1898506012998,Nồi Cơm Điện Nắp Rời Sharp KSH-D22V - Màu Ngẫu Nhiên - Hàng chính hãng,756000,950000,194000,20,4.5,40,267.0,available,instock,19912,Sharp,sharp,1.0,Tiki Trading,40395.0,1343.0,CHƯƠNG TRÌNH KHUYẾN MẠI KHÁC,2026-08-15,True,267.0,False,950000,20.42105263157895,0.4210526315789487,False,700k-1.5tr,10-20%,Nồi cơm điện,48
368309,1898129568186,Nồi Cơm Điện Nắp Rời Sharp KSH-D55V (5L) - Trắng - Hàng chính hãng,2061000,2600000,539000,21,4.6,47,248.0,available,instock,19912,Sharp,sharp,1.0,Tiki Trading,40395.0,1882.0,Điện Gia Dụng,2026-08-15,True,248.0,False,2600000,20.73076923076923,0.26923076923077005,False,>1.5tr,20-30%,Nồi cơm điện,59
374109,1892941762784,Nồi Cơm Điện Cuckoo CR-1021 - 1.8L - Hàng Chính Hãng,1490000,2310000,820000,35,4.5,10,69.0,available,instock,20439,Cuckoo,cuckoo,1.0,Tiki Trading,40395.0,1882.0,Điện Gia Dụng,2026-08-15,True,69.0,False,2310000,35.4978354978355,0.49783549783550285,False,700k-1.5tr,30-50%,Nồi cơm điện,17
392729,1817659204661,Máy Ép Trái Cây Philips HR1811 (300W) - Trắng Xanh - Hàng chính hãng,932000,1449000,517000,36,4.5,371,3608.0,available,instock,19018,Philips,philips,1.0,Tiki Trading,40395.0,67132.0,Máy ép nhanh,2026-08-15,True,3608.0,False,1449000,35.67977915804003,0.3202208419599728,False,700k-1.5tr,30-50%,Máy ép,400
392839,1795445226991,Bình Đun Siêu Tốc Philips HD9303 (1.2 Lít) - Hàng chính hãng,494000,630000,136000,22,4.6,236,3037.0,available,instock,19018,Philips,philips,1.0,Tiki Trading,40395.0,1931.0,Bình đun siêu tốc,2026-08-15,True,3037.0,False,630000,21.58730158730159,0.41269841269841123,False,300-700k,20-30%,Ấm đun nước/Bình siêu tốc,265
392842,1792656340485,Bình Đun Siêu Tốc Philips HD9306 (1.5L) - Hàng chính hãng,738000,738000,0,0,5.0,3,29.0,available,instock,19018,Philips,philips,138278.0,AM MART,127693.0,1882.0,Điện Gia Dụng,2026-08-15,True,29.0,False,738000,0.0,0.0,False,700k-1.5tr,0%,Ấm đun nước/Bình siêu tốc,170
392857,1791357074941,Bình Đun Siêu Tốc Philips HD9316 (1.7L) - Hàng chính hãng,906000,1249000,343000,27,4.6,130,830.0,available,instock,19018,Philips,philips,1.0,Tiki Trading,40395.0,1931.0,Bình đun siêu tốc,2026-08-15,True,830.0,False,1249000,27.46196957566053,0.4619695756605289,False,700k-1.5tr,20-30%,Ấm đun nước/Bình siêu tốc,155
393735,1899037507212,Nồi Cơm Điện Midea CM06SA (0.6 Lít) - Hàng Chính Hãng,489000,1271000,782000,62,4.6,438,4317.0,available,instock,21541,Midea,midea,1.0,Tiki Trading,40395.0,1882.0,Điện Gia Dụng,2026-08-15,True,4317.0,False,1271000,61.52635719905586,0.47364280094414113,False,300-700k,>50%,Nồi cơm điện,465
394854,1841868476694,Máy Vắt Cam Philips HR2738/00 25W - Hàng chính hãng,545000,659000,114000,17,4.7,1154,13470.0,available,instock,19018,Philips,philips,1.0,Tiki Trading,40395.0,1882.0,Điện Gia Dụng,2026-08-15,True,13470.0,False,659000,17.298937784522003,0.29893778452200337,False,300-700k,10-20%,Khác / Chưa phân loại,1180
403315,1889637835501,Vỉ Nướng Để Bàn Tiross TS966 - Hàng chính hãng ,960000,960000,0,0,0.0,0,,available,backorder,25706,Tiross,tiross,99996.0,Tiross Hà Nội,92694.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,960000,0.0,0.0,False,700k-1.5tr,0%,Khác / Chưa phân loại,0
403433,1959344515260,Máy Làm Bánh Mì Tiross TS820 - Hàng chính hãng,1999000,1999000,0,0,0.0,0,2.0,available,backorder,25706,Tiross,tiross,99996.0,Tiross Hà Nội,92694.0,2.0,Root,2026-08-15,True,2.0,False,1999000,0.0,0.0,False,>1.5tr,0%,Máy làm bánh mì,0
403444,1773173824207,Máy Pha Cà Phê Espresso Tiross TS620 - Hàng Chính Hãng,1199000,1199000,0,0,5.0,1,7.0,available,backorder,25706,Tiross,tiross,99996.0,Tiross Hà Nội,92694.0,1882.0,Điện Gia Dụng,2026-08-15,True,7.0,False,1199000,0.0,0.0,False,700k-1.5tr,0%,Máy pha cà phê,30
403455,1955029723289,Kẹp Nướng Sandwich Tiross TS514 (750W) - Hàng Chính Hãng,559000,559000,0,0,0.0,0,3.0,available,backorder,25706,Tiross,tiross,99996.0,Tiross Hà Nội,92694.0,1882.0,Điện Gia Dụng,2026-08-15,True,3.0,False,559000,0.0,0.0,False,300-700k,0%,Khác / Chưa phân loại,0
405069,1950830647076,Máy Làm Bánh Mì Tiross 12 Chức Năng TS821 (600W) - Hàng chính hãng,2299000,2299000,0,0,0.0,0,3.0,available,backorder,25706,Tiross,tiross,99996.0,Tiross Hà Nội,92694.0,1882.0,Điện Gia Dụng,2026-08-15,True,3.0,False,2299000,0.0,0.0,False,>1.5tr,0%,Máy làm bánh mì,0
406692,1812018521045, Máy Ép Trái Cây Philips HR1863/20 (800W) - Hàng chính hãng,2690000,2690000,0,0,0.0,0,,available,backorder,19018,Philips,philips,184067.0,Siêu Thị Điện Máy Từ Sơn,171102.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,2690000,0.0,0.0,False,>1.5tr,0%,Máy ép,0
414530,1808784919988,Máy Xay Sinh Tố Bluestone BLB-5365 - Hàng chính hãng,2011000,2100000,89000,4,0.0,0,1.0,available,backorder,18977,Bluestone,bluestone,12063.0,Điện Máy Phú Sĩ,11732.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,2100000,4.238095238095238,0.23809523809523814,False,>1.5tr,0-10%,Máy xay,0
419093,1800914670585,Máy Xay Cầm Tay Bosch - MSM64110,1490000,1490000,0,0,0.0,0,,available,backorder,25229,Bosch,bosch,20256.0,Telovietnam,19746.0,2.0,Root,2026-08-15,False,0.0,False,1490000,0.0,0.0,False,700k-1.5tr,0%,Máy xay,0
419160,1856714588599,Máy Xay Thịt Bosch MMR08R2 - Hàng chính hãng,1490000,1490000,0,0,5.0,1,5.0,available,backorder,25229,Bosch,bosch,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,5.0,False,1490000,0.0,0.0,False,700k-1.5tr,0%,Máy xay,28
420332,1787375805551,Bình Thủy Điện Toshiba PLK-45SF(WT)VN (4.5L) - Hàng chính hãng,2490000,2490000,0,0,0.0,0,0.0,available,backorder,18634,Toshiba,toshiba,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,True,0.0,False,2490000,0.0,0.0,False,>1.5tr,0%,Bình giữ nhiệt,0
444408,2040017754587,Nồi Áp Suất Điện Tử Philips HD2136 (5 Lít) - Hàng Chính Hãng,2694000,2694000,0,0,0.0,0,12.0,available,instock,19018,Philips,philips,138278.0,AM MART,127693.0,1882.0,Điện Gia Dụng,2026-08-15,True,12.0,False,2694000,0.0,0.0,False,>1.5tr,0%,Nồi áp suất,0
445160,1871142657341,Lò Nướng Thủy Tinh Sanaky VH-188D - Hàng chính hãng,1990000,1990000,0,0,0.0,0,,available,backorder,40633,Sanaky,sanaky,292953.0,ĐIỆN MÁY TẤN TÀI,280276.0,2.0,Root,2026-08-15,False,0.0,False,1990000,0.0,0.0,False,>1.5tr,0%,Lò vi sóng/nướng,0
446355,1783381134340,Bình Thủy Điện Zojirushi ZOBT-CD-LCQ50-WG – 5.0 L - Hàng chính hãng,4700000,4700000,0,0,0.0,0,,available,backorder,40722,Zojirushi,zojirushi,20256.0,Telovietnam,19746.0,2.0,Root,2026-08-15,False,0.0,False,4700000,0.0,0.0,False,>1.5tr,0%,Bình giữ nhiệt,0
449023,1802486933327,Máy Xay Sinh Tố Đa Năng Sunhouse SHD5322 (220W) Màu đen - Hàng chính hãng,679496,679496,0,0,0.0,0,,available,backorder,41048,Sunhouse,sunhouse,247324.0,Cửa hàng Phương Phương,234356.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,679496,0.0,0.0,False,300-700k,0%,Máy xay,0
449129,1789747387283,Bình Thủy Điện Sunhouse SHD1542 (4.2 lít) - Hàng chính hãng,1620000,1620000,0,0,0.0,0,,available,backorder,41048,Sunhouse,sunhouse,307706.0,LYTY SHOP,295262.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,1620000,0.0,0.0,False,>1.5tr,0%,Bình giữ nhiệt,0
449132,1781906537263,Bình Thủy Điện Sunhouse SH1530 (3 lít) - Hàng chính hãng,1000000,1000000,0,0,0.0,0,,available,backorder,41048,Sunhouse,sunhouse,11119.0,GIA DỤNG VIỆT,10842.0,1932.0,Bình thủy điện,2026-08-15,False,0.0,False,1000000,0.0,0.0,False,700k-1.5tr,0%,Khác / Chưa phân loại,0
452600,1808717750602,Máy Xay Cầm Tay Panasonic PASO-MX-GS1WRA - Hàng chính hãng,990000,990000,0,0,5.0,1,2.0,available,backorder,18804,Panasonic,panasonic,184067.0,Siêu Thị Điện Máy Từ Sơn,171102.0,1343.0,CHƯƠNG TRÌNH KHUYẾN MẠI KHÁC,2026-08-15,True,2.0,False,990000,0.0,0.0,False,700k-1.5tr,0%,Máy xay,32
456000,1898149655651,Nồi Cơm Điện Sharp KS-N181ETV SL - 1.8L (Trắng) - Hàng chính hãng,1037000,1562500,525500,34,5.0,3,24.0,available,instock,19912,Sharp,sharp,1.0,Tiki Trading,40395.0,1343.0,CHƯƠNG TRÌNH KHUYẾN MẠI KHÁC,2026-08-15,True,24.0,False,1562500,33.632,0.3680000000000021,False,700k-1.5tr,30-50%,Nồi cơm điện,3
456015,1897387544673,Nồi Cơm Điện Sharp KS-NR181STV SS - 1.8 Lít - Hàng chính hãng,1277000,1450000,173000,12,4.2,45,408.0,available,instock,19912,Sharp,sharp,1.0,Tiki Trading,40395.0,1882.0,Điện Gia Dụng,2026-08-15,True,408.0,False,1450000,11.931034482758621,0.068965517241379,False,700k-1.5tr,10-20%,Nồi cơm điện,52
456029,1890606583606,Nồi Cơm Điện Sharp KS-N191ETV SB - 1.8 Lít - Hàng chính hãng,1037000,1562500,525500,34,4.6,5,34.0,available,instock,19912,Sharp,sharp,1.0,Tiki Trading,40395.0,2.0,Root,2026-08-15,True,34.0,False,1562500,33.632,0.3680000000000021,False,700k-1.5tr,30-50%,Nồi cơm điện,10
456031,1893343246971,Nồi Cơm Điện Sharp KS-N192ETV SP - 1.8 Lít - Hàng chính hãng,1037000,1511250,474250,31,4.0,5,33.0,available,instock,19912,Sharp,sharp,1.0,Tiki Trading,40395.0,1882.0,Điện Gia Dụng,2026-08-15,True,33.0,False,1511250,31.381306865177834,0.38130686517783374,False,700k-1.5tr,30-50%,Nồi cơm điện,8
465036,1818749018793,Máy Ép Chậm Panasonic PAVH-MJ-L500SRA-Hàng Chính Hãng,5490000,5490000,0,0,0.0,0,2.0,available,backorder,18804,Panasonic,panasonic,184067.0,Siêu Thị Điện Máy Từ Sơn,171102.0,1882.0,Điện Gia Dụng,2026-08-15,True,2.0,False,5490000,0.0,0.0,False,>1.5tr,0%,Máy ép,0
466055,1798980391384,Ấm Siêu Tốc Du Lịch Tiross TS486 1.7L - Hàng chính hãng,590000,590000,0,0,0.0,0,,available,backorder,25706,Tiross,tiross,99996.0,Tiross Hà Nội,92694.0,2.0,Root,2026-08-15,False,0.0,False,590000,0.0,0.0,False,300-700k,0%,Ấm đun nước/Bình siêu tốc,0
466101,1790239909302,Ấm Đun Siêu Tốc Tiross TS498 1.7L - Hàng chính hãng,799000,799000,0,0,0.0,0,,available,backorder,25706,Tiross,tiross,99996.0,Tiross Hà Nội,92694.0,2.0,Root,2026-08-15,False,0.0,False,799000,0.0,0.0,False,700k-1.5tr,0%,Ấm đun nước/Bình siêu tốc,0
466185,1853196994313,Máy Xay Thịt 2 Lưỡi Dao Kép Tiross TS5249 1.2L - Hàng chính hãng,699000,699000,0,0,0.0,0,,available,backorder,25706,Tiross,tiross,99996.0,Tiross Hà Nội,92694.0,2.0,Root,2026-08-15,False,0.0,False,699000,0.0,0.0,False,300-700k,0%,Máy xay,0
476959,1819864872765,Máy Ép Trái Cây Tốc Độ Chậm Nguyên Trái Iruka I-52 (150W) - Hàng chính hãng,2524000,3990000,1466000,37,3.8,91,751.0,available,instock,31703,Iruka,iruka,1.0,Tiki Trading,40395.0,1882.0,Điện Gia Dụng,2026-08-15,True,751.0,False,3990000,36.74185463659148,0.25814536340851646,False,>1.5tr,30-50%,Máy ép,99
488829,1840269504753,Máy Vắt Cam Braun CJ 3000 - Trắng - Hàng Chính Hãng,471000,699000,228000,33,5.0,25,171.0,available,instock,48649,Braun,braun,1.0,Tiki Trading,40395.0,1343.0,CHƯƠNG TRÌNH KHUYẾN MẠI KHÁC,2026-08-15,True,171.0,False,699000,32.61802575107296,0.3819742489270368,False,300-700k,30-50%,Khác / Chưa phân loại,34
488831,1849426193687,Máy Vắt Cam Braun CJ 3050 - Trắng - Hàng Chính Hãng,999000,999000,0,0,4.5,7,64.0,available,instock,48649,Braun,braun,1.0,Tiki Trading,40395.0,1343.0,CHƯƠNG TRÌNH KHUYẾN MẠI KHÁC,2026-08-15,True,64.0,False,999000,0.0,0.0,False,700k-1.5tr,0%,Khác / Chưa phân loại,12
509870,1792154551222,"Ấm Đun Nước Electrolux EEK3505 - 1,7L (Đen) - Hàng chính hãng",1200000,1200000,0,0,0.0,0,,available,backorder,19050,Electrolux,electrolux,292953.0,ĐIỆN MÁY TẤN TÀI,280276.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,1200000,0.0,0.0,False,700k-1.5tr,0%,Ấm đun nước/Bình siêu tốc,0
510494,1872952941255,Lò Nướng Halogen Tiross TS9601 - 9L (Trắng) - Hàng chính hãng,799000,799000,0,0,0.0,0,11.0,available,backorder,25706,Tiross,tiross,99996.0,Tiross Hà Nội,92694.0,2.0,Root,2026-08-15,True,11.0,False,799000,0.0,0.0,False,700k-1.5tr,0%,Lò vi sóng/nướng,0
510501,1876291997560,Lò Nướng Tiross TS9602 - 40L (Đen) - Hàng chính hãng,2299000,2299000,0,0,0.0,0,,available,backorder,25706,Tiross,tiross,99996.0,Tiross Hà Nội,92694.0,2.0,Root,2026-08-15,False,0.0,False,2299000,0.0,0.0,False,>1.5tr,0%,Lò vi sóng/nướng,0
510506,1873926291772,Lò Nướng Tiross TS9603 - 50L (Đen) - Hàng chính hãng,2399000,2399000,0,0,0.0,0,,available,backorder,25706,Tiross,tiross,99996.0,Tiross Hà Nội,92694.0,2.0,Root,2026-08-15,False,0.0,False,2399000,0.0,0.0,False,>1.5tr,0%,Lò vi sóng/nướng,0
510523,1931744110948,Nồi Chiên Không Khí Đa Năng Tiross TS903 - 11L (Đỏ Đen) - Hàng chính hãng,2099000,2099000,0,0,0.0,0,1.0,available,backorder,25706,Tiross,tiross,99996.0,Tiross Hà Nội,92694.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,2099000,0.0,0.0,False,>1.5tr,0%,Nồi/Chảo (khác),0
516296,1899543148190,Nồi Cơm Điện Electrolux ERC3405 - 1.8L (Trắng Vàng Đồng) - Hàng chính hãng,1193000,1400000,207000,15,0.0,0,,available,backorder,19050,Electrolux,electrolux,12063.0,Điện Máy Phú Sĩ,11732.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,1400000,14.785714285714285,0.2142857142857153,False,700k-1.5tr,10-20%,Khác / Chưa phân loại,0
530774,1987689927967,Bếp Hồng Ngoại Sunhouse SHD6011 (2000W) - Đen- hàng chính hãng,558000,890000,332000,37,4.7,2725,13677.0,available,instock,41048,Sunhouse,sunhouse,1.0,Tiki Trading,40395.0,1882.0,Điện Gia Dụng,2026-08-15,True,13677.0,False,890000,37.30337078651685,0.3033707865168509,False,300-700k,30-50%,Bếp điện/từ,2750
548440,1895131185332,Nồi Cơm Điện Nắp Gài Cuckoo CR- 0661 màu cam - 1L - Hàng Chính Hãng,1356000,2030000,674000,33,3.8,10,73.0,available,instock,20439,Cuckoo,cuckoo,1.0,Tiki Trading,40395.0,2.0,Root,2026-08-15,True,73.0,False,2030000,33.20197044334975,0.2019704433497509,False,700k-1.5tr,30-50%,Nồi cơm điện,21
548599,1777835653808,Máy Pha Cà Phê Espresso Tiross TS-621 (4 bar) - Hàng Chính Hãng,1099000,1099000,0,0,4.8,6,32.0,available,backorder,25706,Tiross,tiross,99996.0,Tiross Hà Nội,92694.0,1882.0,Điện Gia Dụng,2026-08-15,True,32.0,False,1099000,0.0,0.0,False,700k-1.5tr,0%,Máy pha cà phê,35
548778,1897380510118,Nồi Cơm Áp Suất Điện Tử Cuckoo CRP-G1015M - 1.8L (Đỏ) - Hàng Chính Hãng,3250000,3250000,0,0,0.0,0,,available,backorder,20439,Cuckoo,cuckoo,35320.0,Cuckoo Vietnam,34606.0,2.0,Root,2026-08-15,False,0.0,False,3250000,0.0,0.0,False,>1.5tr,0%,Nồi cơm điện,0
556264,1899995204734,Nồi Cơm Điện Tử Tiger JAX-S10W - 1L - Hàng Chính Hãng,3779000,5499000,1720000,31,0.0,0,,available,backorder,79440,Tiger,tiger,218.0,Gia Khang,178.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,5499000,31.27841425713766,0.27841425713765844,False,>1.5tr,30-50%,Nồi cơm điện,0
556283,1897253414291,Nồi Cơm Điện Tử Tiger JBV-S10W - 1 Lít - Hàng Chính Hãng,3600000,3600000,0,0,0.0,0,0.0,available,backorder,79440,Tiger,tiger,76535.0,Thế Giới Nồi Cơm Điện,71406.0,1882.0,Điện Gia Dụng,2026-08-15,True,0.0,False,3600000,0.0,0.0,False,>1.5tr,0%,Nồi cơm điện,0
556320,1899481838528,Nồi Cơm Điện Tử Tiger JBV-S18W - 1.8 Lít - Hàng Chính Hãng,3900000,3900000,0,0,0.0,0,0.0,available,backorder,79440,Tiger,tiger,76535.0,Thế Giới Nồi Cơm Điện,71406.0,1882.0,Điện Gia Dụng,2026-08-15,True,0.0,False,3900000,0.0,0.0,False,>1.5tr,0%,Nồi cơm điện,0
556576,1899125176382,Nồi Cơm Điện Tử Tiger JKW-A18W - 1.8L - Hàng chính hãng,7900000,7900000,0,0,0.0,0,,available,backorder,79440,Tiger,tiger,76535.0,Thế Giới Nồi Cơm Điện,71406.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,7900000,0.0,0.0,False,>1.5tr,0%,Nồi cơm điện,0
556615,1899155272580,Nồi Cơm Điện Nắp Gài Tiger JNP-1000 - 1L (Trắng) - Hàng chính hãng,2569000,3800000,1231000,32,0.0,0,,available,backorder,79440,Tiger,tiger,218.0,Gia Khang,178.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,3800000,32.39473684210527,0.39473684210526727,False,>1.5tr,30-50%,Nồi cơm điện,0
556621,1895871037410,Nồi Cơm Điện Nắp Gài Tiger JNP-1800 - 1.8L (Hồng) - Hàng Chính Hãng,3890000,3890000,0,0,0.0,0,,available,backorder,79440,Tiger,tiger,78755.0,Bepnhatoi,73403.0,2.0,Root,2026-08-15,False,0.0,False,3890000,0.0,0.0,False,>1.5tr,0%,Nồi cơm điện,0
556623,1899352106794,Nồi Cơm Điện Nắp Gài Tiger JNP-1803 - 1.8L - Hàng Chính Hãng,3990000,3990000,0,0,0.0,0,,available,backorder,79440,Tiger,tiger,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,3990000,0.0,0.0,False,>1.5tr,0%,Nồi cơm điện,0
556667,1898207015748,Nồi Cơm Điện Nắp Gài Tiger JNP-1800 - 1.8L (Trắng) - Hàng Chính Hãng,2690000,2690000,0,0,0.0,0,,available,backorder,79440,Tiger,tiger,184067.0,Siêu Thị Điện Máy Từ Sơn,171102.0,2.0,Root,2026-08-15,False,0.0,False,2690000,0.0,0.0,False,>1.5tr,0%,Nồi cơm điện,0
556696,1894076836989,Nồi Cơm Điện Tiger JNO-B36W - 3.6L - Hàng Chính Hãng,7999000,13700000,5701000,42,0.0,0,,available,backorder,79440,Tiger,tiger,292953.0,ĐIỆN MÁY TẤN TÀI,280276.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,13700000,41.613138686131386,0.38686131386861433,False,>1.5tr,30-50%,Nồi cơm điện,0
557124,1789411926695,Bình Thủy Điện Tử Tiger PVW-B30W - 2.91L - Hàng Chính Hãng,4649000,6799000,2150000,32,0.0,0,,available,backorder,79440,Tiger,tiger,218.0,Gia Khang,178.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,6799000,31.62229739667598,0.37770260332402117,False,>1.5tr,30-50%,Bình giữ nhiệt,0
557146,1783784265412,Bình Thủy Điện Tử Tiger PDR-S40W - 4L - Hàng Chính Hãng,4690000,4690000,0,0,0.0,0,1.0,available,backorder,79440,Tiger,tiger,78755.0,Bepnhatoi,73403.0,2.0,Root,2026-08-15,True,1.0,False,4690000,0.0,0.0,False,>1.5tr,0%,Bình giữ nhiệt,0
557166,1787785880223,Bình Thủy Điện Tử Tiger PDU-A50W - 5L - Hàng Chính Hãng,5690000,5690000,0,0,0.0,0,2.0,available,backorder,79440,Tiger,tiger,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,True,2.0,False,5690000,0.0,0.0,False,>1.5tr,0%,Bình giữ nhiệt,0
557855,2049972175611,Nồi Áp Suất Đa Năng Sunhouse DNDSHD1552 - 5L (Đỏ Đen) - Hàng chính hãng,1085000,1085000,0,0,5.0,2,5.0,available,backorder,41048,Sunhouse,sunhouse,247324.0,Cửa hàng Phương Phương,234356.0,2.0,Root,2026-08-15,True,5.0,False,1085000,0.0,0.0,False,700k-1.5tr,0%,Nồi áp suất,14
558182,1805265128891,Máy Xay Sinh Tố Poongnyun SMKANB-4000 - Hàng chính hãng,6990000,6990000,0,0,0.0,0,1.0,available,backorder,34197,PoongNyun,poongnyun,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,6990000,0.0,0.0,False,>1.5tr,0%,Máy xay,0
558317,1884658849148,Vỉ Nướng Điện Kochstar KSEWG-1000,5290000,5290000,0,0,0.0,0,,available,backorder,79645,Kochstar,kochstar-,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,5290000,0.0,0.0,False,>1.5tr,0%,Khác / Chưa phân loại,0
558345,1800171718822,Máy Xay Sinh Tố Kochstar KSEBD-1000 - Hàng Chính Hãng,2390000,2390000,0,0,0.0,0,,available,backorder,79645,Kochstar,kochstar-,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,2390000,0.0,0.0,False,>1.5tr,0%,Máy xay,0
558349,1809442082792,Máy Xay Sinh Tố Cầm Tay Kochstar KSEHB-1000,3598000,3598000,0,0,0.0,0,1.0,available,backorder,79645,Kochstar,kochstar-,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,3598000,0.0,0.0,False,>1.5tr,0%,Máy xay,0
558436,1879128879435,Lò Nướng Thủy Tinh Tiger Queen AX-777MV - 11L - Màu Ngẫu Nhiên - Hàng Chính Hãng,2890000,2890000,0,0,5.0,1,2.0,available,backorder,79661,Tiger Queen,tiger-queen,204276.0,Tiger Queen Official Store,191309.0,1882.0,Điện Gia Dụng,2026-08-15,True,2.0,False,2890000,0.0,0.0,False,>1.5tr,0%,Lò vi sóng/nướng,8
558494,1870505893457,Lò Nướng Thủy Tinh Bằng Đèn Halogen Tiger Queen AX-787MHV - 11L - Hàng Chính Hãng,2990000,2990000,0,0,0.0,0,,available,backorder,79661,Tiger Queen,tiger-queen,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,2990000,0.0,0.0,False,>1.5tr,0%,Lò vi sóng/nướng,0
558616,1885118435321,Vỉ Nướng Điện Tiger Queen SQ-G700,2590000,2590000,0,0,0.0,0,,available,backorder,79661,Tiger Queen,tiger-queen,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,2590000,0.0,0.0,False,>1.5tr,0%,Khác / Chưa phân loại,0
558698,1886075577949,Vỉ Nướng Điện Tiger Queen SQ-S700 - Hàng chính hãng,2190000,2190000,0,0,0.0,0,1.0,available,backorder,79661,Tiger Queen,tiger-queen,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,2190000,0.0,0.0,False,>1.5tr,0%,Khác / Chưa phân loại,0
558909,1988583484778,Bếp Đôi Hồng Ngoại Tiger Queen SQ- 350T  - Hàng chính hãng,16990000,16990000,0,0,0.0,0,,available,backorder,79661,Tiger Queen,tiger-queen,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,16990000,0.0,0.0,False,>1.5tr,0%,Khác / Chưa phân loại,0
558988,1816418666658,Máy Ép Trái Cây Kuvings NJM-9010GR - Hàng Chính Hãng,4499000,5990000,1491000,25,0.0,0,1.0,available,backorder,41435,Kuvings,kuvings,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,5990000,24.891485809682802,0.108514190317198,False,>1.5tr,20-30%,Máy ép,0
559039,1819535325859,Máy Ép Chậm Kuvings NS-621CBM2 (Bạc) - Hàng Chính Hãng,7135000,13490000,6355000,47,3.0,1,40.0,available,instock,41435,Kuvings,kuvings,1.0,Tiki Trading,40395.0,1882.0,Điện Gia Dụng,2026-08-15,True,40.0,False,13490000,47.10896960711638,0.1089696071163786,False,>1.5tr,30-50%,Máy ép,1
559180,1814231572224,Máy Ép Chậm Kuvings NS-321CBM2 (Đỏ) - Hàng Chính Hãng,8155000,15490000,7335000,47,4.2,12,78.0,available,instock,41435,Kuvings,kuvings,1.0,Tiki Trading,40395.0,1882.0,Điện Gia Dụng,2026-08-15,True,78.0,False,15490000,47.3531310522918,0.35313105229180053,False,>1.5tr,30-50%,Máy ép,14
559212,1748714982234,Máy Làm Sữa Chua Kuvings KGC-712CB (Bạc) - Hàng Chính Hãng,4490000,4490000,0,0,0.0,0,,available,backorder,41435,Kuvings,kuvings,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,4490000,0.0,0.0,False,>1.5tr,0%,Máy làm sữa chua,0
563737,1894217261243,Nồi Cơm Điện Tử Lock&Lock EJR351BRW (1.8 Lít) - Hàng chính hãng,1279000,2000000,721000,36,4.7,3,9.0,available,backorder,48077,LocknLock,locknlock,195742.0,Điện Máy Vymart,182775.0,1882.0,Điện Gia Dụng,2026-08-15,True,9.0,False,2000000,36.05,0.04999999999999716,False,700k-1.5tr,30-50%,Nồi cơm điện,30
